GGP,SO,TAXON,CHEBI,GO,CL,DNA,CELL_TYPE,CELL_LINE,RNA,PROTEIN,DISEASE,CHEMICAL,AMINO_ACID,ANATOMICAL_SYSTEM,CANCER,CELL,CELLULAR_COMPONENT,DEVELOPING_ANATOMICAL_STRUCTURE,GENE_OR_GENE_PRODUCT,IMMATERIAL_ANATOMICAL_ENTITY,MULTI_TISSUE_STRUCTURE,ORGAN,ORGANISM,ORGANISM_SUBDIVISION,ORGANISM_SUBSTANCE,PATHOLOGICAL_FORMATION,SIMPLE_CHEMICAL,TISSUE,label_fake
0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,19,0,0,0,4,0,0,0,2,5,2,0,0,0,0,0,0,0,0,1,1,7,1,0,1,2,0,1
0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1
0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,8,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0
0,1,7,0,0,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,3,5,1,0,0,0,0,2,0,2,0,0,4,2,0,0,1,0,0,0
0,0,14,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
0,0,16,0,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0
0,0,4,0,0,0,0,0,0,0,2,6,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0
0,0,2,0,0,0,0,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,4,4,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,1,1,1,0,0,1,1,0
0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,7,0,0,0,0,0,0,4,7,3,0,0,0,0,1,0,0,0,0,6,7,1,0,3,6,3,0
0,1,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
0,0,0,6,0,0,0,0,0,0,3,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0
0,0,0,5,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,1,0
0,0,1,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
0,0,1,0,0,0,0,0,0,0,3,8,0,0,0,1,0,1,0,0,0,1,5,1,1,0,0,1,0,0
1,2,13,1,0,0,1,1,0,0,6,2,2,1,0,1,0,1,0,0,0,0,0,4,0,0,0,1,0,1
0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,3,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,11,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,1
5,12,62,10,1,0,5,2,0,0,20,19,12,3,0,2,3,5,0,5,0,3,8,10,2,0,2,5,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,6,29,0,0,2,4,0,0,0,5,19,0,0,0,0,2,8,0,0,0,0,0,9,0,0,1,0,0,1
0,0,13,0,0,0,0,0,0,0,2,19,1,0,0,0,0,2,0,0,0,0,1,8,0,0,0,0,0,1
0,5,24,2,0,0,3,0,0,0,2,8,3,0,0,2,0,0,0,3,0,1,1,4,1,0,0,1,0,1
0,0,1,0,0,0,0,0,1,0,4,2,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,2,0,0,0,0,0,1,0,0,2,1,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,1
0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,40,22,0,15,2,10,0,1,32,87,16,0,0,10,19,4,0,13,1,26,77,46,8,0,8,11,18,0
0,0,7,0,0,0,0,0,0,0,5,21,0,0,0,0,0,4,0,1,0,0,2,7,1,0,0,1,0,0
0,1,3,0,0,0,0,1,1,0,9,27,0,0,0,0,0,7,0,1,0,0,0,5,0,0,0,1,0,0
0,3,16,0,1,0,0,0,0,0,2,10,2,0,0,1,1,3,0,1,0,0,0,16,1,0,1,0,0,0
0,1,16,13,0,0,0,0,0,0,2,8,10,0,0,1,0,1,0,0,0,0,3,7,1,0,0,7,3,0
0,3,25,3,0,0,0,0,0,0,6,12,7,0,0,0,0,0,0,1,0,1,1,11,0,0,0,6,1,0
0,0,16,6,0,0,0,0,2,0,19,44,8,0,0,0,1,7,0,0,0,0,6,17,2,0,0,7,0,0
0,5,30,4,0,0,0,0,0,1,8,13,10,0,0,1,1,8,0,0,0,2,2,7,0,0,1,1,0,0
0,1,10,5,0,0,0,0,0,0,3,12,3,0,0,0,1,4,0,1,0,0,1,3,1,0,0,4,2,0
0,0,6,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,12,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0
0,0,4,0,0,0,0,0,0,0,2,5,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
0,0,3,1,0,0,0,0,0,0,11,36,2,0,0,2,0,6,0,1,0,1,15,5,2,0,1,0,0,0
0,0,15,9,0,0,0,0,0,0,4,5,2,0,0,0,1,2,0,1,0,0,4,4,2,0,1,7,2,0
0,0,12,6,1,0,1,0,0,0,9,17,4,0,0,1,0,2,0,2,0,0,1,13,0,0,2,6,3,0
0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
0,0,1,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1
0,0,1,3,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
0,0,2,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,6,2,1,0,1,0,0,0,1,5,1,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,1
0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1
0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,12,15,0,1,0,0,2,0,14,23,2,0,0,2,9,6,0,4,0,1,3,8,2,0,0,6,0,1
0,3,2,9,4,0,0,0,1,0,4,10,13,0,0,1,0,1,0,2,0,0,3,5,0,0,2,12,0,1
0,4,17,1,1,8,3,0,0,0,1,15,0,0,0,2,0,13,0,0,0,2,2,3,0,0,0,0,0,1
0,4,21,1,0,0,0,0,2,0,1,10,1,0,0,1,1,1,0,0,1,0,1,7,0,0,0,0,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,12,0,0,0,0,0,0,0,2,9,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1
0,0,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
0,5,17,1,1,1,0,0,0,0,6,3,2,0,0,0,2,4,0,1,0,2,2,4,2,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
0,1,5,2,0,0,0,0,0,0,0,3,10,0,0,0,0,1,0,1,0,0,0,0,4,0,0,3,0,1
0,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,3,13,1,0,0,0,0,0,0,6,16,2,0,0,0,0,1,0,1,0,2,0,3,1,0,0,1,0,1
0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2,27,0,0,0,1,0,3,0,0,14,0,0,0,0,0,0,0,1,0,1,0,10,0,0,0,1,0,1
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,1,3,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1
0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,0,0,4,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,8,0,0,0,0,0,0,0,5,6,0,0,0,0,1,3,0,0,0,0,0,4,1,0,0,0,0,1
3,1,1,4,0,0,0,0,1,0,15,19,4,0,0,0,0,2,0,5,0,0,8,19,0,0,0,4,1,0
0,0,3,0,1,0,1,0,0,0,5,25,0,0,0,7,1,3,0,1,0,4,5,13,2,0,4,0,1,0
0,0,2,0,1,0,0,1,0,0,2,25,0,0,0,0,0,2,0,3,0,0,2,8,0,0,0,0,0,0
0,0,1,11,0,1,1,1,1,0,3,6,7,0,0,1,2,5,0,1,0,0,1,4,0,0,0,5,0,0
0,0,5,2,0,0,0,0,0,0,7,11,0,0,0,0,0,3,0,0,0,0,2,7,0,0,2,0,0,0
27,1,8,6,0,1,0,0,0,0,47,25,4,0,0,1,3,3,0,34,0,0,1,8,0,0,1,2,2,0
0,2,6,2,1,0,0,0,0,0,1,11,1,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0,0,0
0,2,4,1,0,0,0,0,0,0,7,11,0,0,0,0,0,3,0,1,1,0,0,2,0,0,0,0,0,0
0,5,2,0,0,0,2,0,0,0,2,8,0,0,0,0,0,4,0,0,0,0,0,5,1,0,0,0,0,0
1,0,2,0,0,0,0,0,0,0,2,10,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2,0,0
0,0,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
0,0,13,10,0,0,0,0,5,0,12,10,11,0,0,0,0,4,0,2,0,0,0,10,0,0,0,6,0,0
0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,4,0,0,0,0,2,0
0,0,9,4,0,0,1,0,0,0,3,16,6,0,0,0,1,1,0,4,0,0,6,7,1,0,1,4,3,0
0,1,16,1,2,1,1,1,1,0,17,92,1,0,0,2,2,3,0,2,0,5,21,19,5,0,1,3,6,0
0,0,14,1,1,8,1,8,0,0,11,27,0,0,0,3,7,1,0,2,0,14,17,17,2,0,1,2,3,0
0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0,1,1,3,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,1,0
0,0,3,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
0,0,4,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,10,3,1,0,0,2,0,1,0
0,0,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,2,9,0,0,0,0,0,0,0,8,12,1,0,0,0,1,2,0,2,0,1,0,10,0,0,1,1,0,0
0,0,5,5,0,0,0,1,0,0,0,2,3,0,0,0,0,0,0,2,0,0,0,1,0,0,0,6,2,0
0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,3,1,1,0,1,0,0,2,2,0,0,0,0,3,0,0,0,0,2,0,5,0,0,0,0,0,0
0,0,5,0,0,0,0,0,0,0,2,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,5,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,1,2,2,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0
0,0,11,1,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,1,0,4,5,3,0,0,1,0,0
0,0,2,6,1,0,0,2,0,0,5,10,10,0,0,0,1,1,0,1,0,2,7,10,0,0,1,5,1,0
0,0,3,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0
0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,2,6,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,0,1,0,0,2,0,0
0,0,0,4,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3,18,10,0,1,0,0,2,2,0,6,1,0,0,0,2,0,0,0,0,0,0,10,0,0,0,0,1,0
0,2,6,2,0,0,1,2,0,0,12,11,1,0,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,0
0,0,7,4,0,0,0,0,0,0,5,3,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,3,1,0
0,1,5,1,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0
0,0,18,0,1,0,0,1,2,0,5,16,1,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,1,0
0,4,43,8,2,2,3,2,0,0,6,5,2,0,0,0,4,2,0,1,0,0,0,9,0,0,0,2,2,0
0,66,57,10,1,3,11,2,0,0,7,6,1,5,0,0,3,1,0,2,0,0,0,21,0,0,0,0,0,0
2,4,19,10,18,3,2,2,0,0,18,18,9,0,0,3,4,4,0,2,0,1,5,21,3,0,1,9,6,0
0,0,7,4,24,0,0,0,0,0,16,9,1,0,0,3,1,2,0,1,0,0,0,8,0,0,0,2,0,0
2,4,37,7,1,1,1,0,4,0,4,12,1,0,0,0,6,1,0,0,0,0,0,15,1,0,0,1,0,0
0,6,67,21,0,9,0,4,0,0,9,22,1,0,0,1,11,2,0,1,0,2,3,19,2,0,0,1,2,0
0,2,21,12,2,5,0,3,0,0,1,6,1,0,0,0,7,0,0,1,0,0,0,6,0,0,1,2,0,0
0,1,3,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
0,0,10,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
0,3,34,2,0,1,2,1,0,0,4,23,4,0,0,1,1,4,0,1,0,0,4,24,3,0,0,4,2,0
0,0,18,1,0,2,0,1,0,0,1,28,2,0,0,0,3,0,0,1,0,0,3,17,0,0,0,1,0,0
0,22,51,14,3,11,5,3,0,3,13,5,0,1,0,1,11,10,0,0,0,0,1,9,0,0,0,1,1,0
0,1,21,0,0,0,2,0,0,0,4,15,0,0,0,0,1,1,0,0,0,1,0,8,0,0,0,0,0,0
0,3,31,6,3,1,0,0,0,0,4,7,3,0,0,2,2,0,0,0,0,0,0,8,0,0,1,6,0,0
0,0,11,0,1,1,0,0,0,0,1,6,0,0,0,0,0,4,0,0,2,0,1,5,0,0,0,0,0,0
0,0,1,2,0,0,0,0,0,0,3,5,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,6,11,1,0,0,0,0,0,3,7,6,0,0,0,0,1,0,0,0,1,0,3,0,0,1,5,1,0
0,3,33,6,1,0,2,0,2,0,3,16,1,0,0,0,3,0,0,0,0,0,0,8,0,0,0,1,0,0
0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,0,14,10,0,0,1,0,0,0,3,13,3,0,0,2,6,0,0,1,0,1,1,5,3,0,0,2,0,0
0,7,17,9,1,0,1,0,1,0,2,8,1,0,0,0,3,0,0,0,0,0,1,3,1,0,0,2,4,0
0,2,6,2,2,0,0,0,3,0,3,11,0,0,0,0,2,0,0,1,0,0,0,4,1,0,0,1,0,0
0,0,57,0,0,0,0,0,0,0,3,8,0,0,0,0,4,0,0,0,0,0,2,13,0,0,0,10,0,0
0,15,17,1,0,1,0,1,0,0,1,0,1,0,0,0,2,0,0,1,0,0,0,3,0,0,0,0,0,0
0,2,28,0,0,0,0,1,0,0,2,10,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,1,0
0,5,10,3,0,1,0,0,0,0,5,9,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,2,0
0,4,24,0,0,0,0,1,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0
0,0,6,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3,22,4,0,1,1,0,0,0,3,8,2,0,0,1,1,1,0,0,0,0,1,6,0,0,0,4,0,0
0,0,19,1,0,0,2,0,0,0,3,16,1,0,0,0,0,0,0,0,0,0,0,8,2,0,0,1,0,0
0,1,15,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,5,34,13,2,2,4,0,0,4,12,17,2,0,0,1,6,1,0,0,0,0,2,12,2,0,1,2,2,0
0,1,9,0,1,0,0,0,2,0,1,6,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0
